"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD"
"997",2015,"Gabapentin Enacarbil","JAPAN",2348808,127985.139,"Gabapentinoids","Eastern Asia",0.0502455666483448
"998",2015,"Gabapentin Enacarbil","PUERTO RICO",90,3381.512,"Gabapentinoids","Central and South America and the Caribbean",0.0000728687554093817
"999",2015,"Gabapentin Enacarbil","UNITED STATES",4138177.5,320878.312,"Gabapentinoids","Northern America",0.0353084396855944
"1000",2015,"Pregabalin","ALGERIA",14747549,39728.02,"Gabapentinoids","Northern Africa",1.01632521927645
"1001",2015,"Pregabalin","ARGENTINA",17396011,43075.416,"Gabapentinoids","Central and South America and the Caribbean",1.10568131040937
"1002",2015,"Pregabalin","AUSTRALIA",60032164,23932.499,"Gabapentinoids","Australia and New Zealand",6.86761158793502
"1003",2015,"Pregabalin","AUSTRIA",7788778,8678.667,"Gabapentinoids","Western Europe",2.45711835447739
"1004",2015,"Pregabalin","BELARUS",45929,9439.424,"Gabapentinoids","Eastern Europe",0.0133214430035339
"1005",2015,"Pregabalin","BELGIUM",9765377,11287.931,"Gabapentinoids","Western Europe",2.3685602885145
"1006",2015,"Pregabalin","BOSNIA AND HERZEGOVINA",25579,3429.362,"Gabapentinoids","Southern Europe",0.0204211410997299
"1007",2015,"Pregabalin","BRAZIL",19060298,204471.759,"Gabapentinoids","Central and South America and the Caribbean",0.255214960430171
"1008",2015,"Pregabalin","BULGARIA",380959,7199.739,"Gabapentinoids","Eastern Europe",0.144867598396978
"1009",2015,"Pregabalin","CANADA",63554371,36026.668,"Gabapentinoids","Northern America",4.82982174948945
"1010",2015,"Pregabalin","CHILE",4448755,17969.356,"Gabapentinoids","Central and South America and the Caribbean",0.677822142235252
"1011",2015,"Pregabalin","CHINA",1758495,1406847.868,"Gabapentinoids","Eastern Asia",0.00342218730925202
"1012",2015,"Pregabalin","COLOMBIA",2603924,47520.667,"Gabapentinoids","Central and South America and the Caribbean",0.150022207664555
"1013",2015,"Pregabalin","CROATIA",876163,4232.874,"Gabapentinoids","Southern Europe",0.566708000097811
"1014",2015,"Pregabalin","CZECH REPUBLIC",7762832,10601.39,"Gabapentinoids","Eastern Europe",2.00478198628428
"1015",2015,"Pregabalin","ECUADOR",2588803,16212.022,"Gabapentinoids","Central and South America and the Caribbean",0.43719138373239
"1016",2015,"Pregabalin","EGYPT",27534622,92442.549,"Gabapentinoids","Northern Africa",0.815486887061983
"1017",2015,"Pregabalin","ESTONIA",290389,1315.33,"Gabapentinoids","Northern Europe",0.604442803117472
"1018",2015,"Pregabalin","FINLAND",9511526,5481.128,"Gabapentinoids","Northern Europe",4.7510547000412
"1019",2015,"Pregabalin","FRANCE",99435228,64453.194,"Gabapentinoids","Western Europe",4.22382197612208
"1020",2015,"Pregabalin","GERMANY",98086149,81787.411,"Gabapentinoids","Western Europe",3.28345447010673
"1021",2015,"Pregabalin","GREECE",9247379,10659.737,"Gabapentinoids","Southern Europe",2.3751002369063
"1022",2015,"Pregabalin","HUNGARY",3950224,9777.925,"Gabapentinoids","Eastern Europe",1.10607556181379
"1023",2015,"Pregabalin","INDIA",143677860.5,1310152.392,"Gabapentinoids","Southern Asia",0.300246403292741
"1024",2015,"Pregabalin","IRELAND",14015020,4652.42,"Gabapentinoids","Northern Europe",8.24754289996865
"1025",2015,"Pregabalin","ITALY",44207545,60578.489,"Gabapentinoids","Southern Europe",1.99796435786683
"1026",2015,"Pregabalin","JAPAN",142825362,127985.139,"Gabapentinoids","Eastern Asia",3.05531199035637
"1027",2015,"Pregabalin","JORDAN",1715217,9266.573,"Gabapentinoids","Western Asia",0.506768598655874
"1028",2015,"Pregabalin","KAZAKHSTAN",411419,17572.01,"Gabapentinoids","Central Asia",0.0641021620742933
"1029",2015,"Pregabalin","KUWAIT",886638,3835.588,"Gabapentinoids","Western Asia",0.632884070500072
"1030",2015,"Pregabalin","LATVIA",63757,1997.675,"Gabapentinoids","Northern Europe",0.0873801557486485
"1031",2015,"Pregabalin","LEBANON",1654039,6532.681,"Gabapentinoids","Western Asia",0.693208803261202
"1032",2015,"Pregabalin","LITHUANIA",969906,2931.872,"Gabapentinoids","Northern Europe",0.905720954238162
"1033",2015,"Pregabalin","LUXEMBOURG",722555,566.741,"Gabapentinoids","Western Europe",3.49056760583094
"1034",2015,"Pregabalin","MEXICO",10016643,121858.251,"Gabapentinoids","Central and South America and the Caribbean",0.225048970397345
"1035",2015,"Pregabalin","MOROCCO",774742,34663.608,"Gabapentinoids","Northern Africa",0.0611917834555566
"1036",2015,"Pregabalin","NETHERLANDS",17536587,16938.492,"Gabapentinoids","Western Europe",2.83452378886861
"1037",2015,"Pregabalin","NEW ZEALAND",168770,4614.527,"Gabapentinoids","Australia and New Zealand",0.100133139830861
"1038",2015,"Pregabalin","NORWAY",5731412,5199.827,"Gabapentinoids","Northern Europe",3.01774479335146
"1039",2015,"Pregabalin","PAKISTAN",17620464,199426.953,"Gabapentinoids","Southern Asia",0.24190411830658
"1040",2015,"Pregabalin","PERU",1597081,30470.739,"Gabapentinoids","Central and South America and the Caribbean",0.143500604726512
"1041",2015,"Pregabalin","PHILIPPINES",2913710,102113.206,"Gabapentinoids","South-eastern Asia",0.0781221502043005
"1042",2015,"Pregabalin","POLAND",929092,38034.076,"Gabapentinoids","Eastern Europe",0.0668799016839041
"1043",2015,"Pregabalin","PORTUGAL",14220802,10368.346,"Gabapentinoids","Southern Europe",3.75512487231327
"1044",2015,"Pregabalin","PUERTO RICO",1465008,3381.512,"Gabapentinoids","Central and South America and the Caribbean",1.18614788471986
"1045",2015,"Pregabalin","ROMANIA",1225564,19925.182,"Gabapentinoids","Eastern Europe",0.168400537675428
"1046",2015,"Pregabalin","RUSSIA",42154028,144985.059,"Gabapentinoids","Eastern Europe",0.796022980137482
"1047",2015,"Pregabalin","SAUDI ARABIA",11903595,31717.676,"Gabapentinoids","Western Asia",1.02751118778222
"1048",2015,"Pregabalin","SERBIA",2166850,8876.777,"Gabapentinoids","Southern Europe",0.668318239615256
"1049",2015,"Pregabalin","SLOVAKIA",5064015,5435.614,"Gabapentinoids","Eastern Europe",2.55068101851948
"1050",2015,"Pregabalin","SLOVENIA",2215510,2071.199,"Gabapentinoids","Southern Europe",2.92861081788811
"1051",2015,"Pregabalin","SOUTH AFRICA",4770463,55386.369,"Gabapentinoids","Southern Africa",0.235812820290396
"1052",2015,"Pregabalin","SOUTH KOREA",24930580,50823.087,"Gabapentinoids","Eastern Asia",1.34301578486682
"1053",2015,"Pregabalin","SPAIN",76632228,46671.919,"Gabapentinoids","Southern Europe",4.49537131201926
"1054",2015,"Pregabalin","SWEDEN",11697272,9764.949,"Gabapentinoids","Northern Europe",3.27962648371213
"1055",2015,"Pregabalin","SWITZERLAND",9746686,8296.775,"Gabapentinoids","Western Europe",3.21630656936333
"1056",2015,"Pregabalin","TAIWAN",1794672,23557.473,"Gabapentinoids","Eastern Asia",0.208576876978441
"1057",2015,"Pregabalin","THAILAND",4017314,68714.519,"Gabapentinoids","South-eastern Asia",0.160065244683686
"1058",2015,"Pregabalin","TUNISIA",1920187,11179.951,"Gabapentinoids","Northern Africa",0.470233321182788
"1059",2015,"Pregabalin","TÜRKIYE",59541247.5,78529.413,"Gabapentinoids","Western Asia",2.07584706299412
"1060",2015,"Pregabalin","UNITED ARAB EMIRATES",3362968,9262.896,"Gabapentinoids","Western Asia",0.993998484480455
"1061",2015,"Pregabalin","UNITED KINGDOM",141613082,65860.149,"Gabapentinoids","Northern Europe",5.88695127340059
"1062",2015,"Pregabalin","UNITED STATES",285074617,320878.312,"Gabapentinoids","Northern America",2.43236060324586
"1063",2015,"Pregabalin","URUGUAY",1403179,3412.013,"Gabapentinoids","Central and South America and the Caribbean",1.12593203180563
"1064",2015,"Pregabalin","VENEZUELA",8087741,30081.827,"Gabapentinoids","Central and South America and the Caribbean",0.736093192177808
"1065",2016,"Gabapentin","ALGERIA",1002623,40551.398,"Gabapentinoids","Northern Africa",0.0676926642515937
"1066",2016,"Gabapentin","ARGENTINA",1990256,43508.459,"Gabapentinoids","Central and South America and the Caribbean",0.125240564281865
"1067",2016,"Gabapentin","AUSTRALIA",5641720,24262.71,"Gabapentinoids","Australia and New Zealand",0.636622518374036
"1068",2016,"Gabapentin","AUSTRIA",6737985,8747.306,"Gabapentinoids","Western Europe",2.10894617564931
"1069",2016,"Gabapentin","BELARUS",184489,9445.638,"Gabapentinoids","Eastern Europe",0.0534747736327831
"1070",2016,"Gabapentin","BELGIUM",4027928,11354.407,"Gabapentinoids","Western Europe",0.971241020804647
"1071",2016,"Gabapentin","BOSNIA AND HERZEGOVINA",324831,3386.263,"Gabapentinoids","Southern Europe",0.262631345833123
"1072",2016,"Gabapentin","BRAZIL",8450107,206163.056,"Gabapentinoids","Central and South America and the Caribbean",0.11221764243396
"1073",2016,"Gabapentin","BULGARIA",1451509,7151.948,"Gabapentinoids","Eastern Europe",0.55565491502166
"1074",2016,"Gabapentin","CANADA",60431827,36382.942,"Gabapentinoids","Northern America",4.54755212263431
"1075",2016,"Gabapentin","CHILE",129649,18209.072,"Gabapentinoids","Central and South America and the Caribbean",0.0194935588535698
"1076",2016,"Gabapentin","CHINA",12299220,1414049.353,"Gabapentinoids","Eastern Asia",0.0238134751709129
"1077",2016,"Gabapentin","COLOMBIA",259435,48175.048,"Gabapentinoids","Central and South America and the Caribbean",0.0147440292941611
"1078",2016,"Gabapentin","CROATIA",221211,4208.611,"Gabapentinoids","Southern Europe",0.143905604597878
"1079",2016,"Gabapentin","CZECH REPUBLIC",7652891,10618.868,"Gabapentinoids","Eastern Europe",1.9731362748069
"1080",2016,"Gabapentin","ECUADOR",291709,16491.116,"Gabapentinoids","Central and South America and the Caribbean",0.048429452273789
"1081",2016,"Gabapentin","EGYPT",5409822,94447.071,"Gabapentinoids","Northern Africa",0.156821013760655
"1082",2016,"Gabapentin","ESTONIA",429624,1316.507,"Gabapentinoids","Northern Europe",0.893460047360813
"1083",2016,"Gabapentin","FINLAND",4457872,5497.714,"Gabapentinoids","Northern Europe",2.2200115109906
"1084",2016,"Gabapentin","FRANCE",31224963,64667.59,"Gabapentinoids","Western Europe",1.32198044689342
"1085",2016,"Gabapentin","GERMANY",50665688,82193.77,"Gabapentinoids","Western Europe",1.68765946338013
"1086",2016,"Gabapentin","GREECE",3982848,10615.183,"Gabapentinoids","Southern Europe",1.02724969808128
"1087",2016,"Gabapentin","HUNGARY",2546561,9752.97,"Gabapentinoids","Eastern Europe",0.714869833325634
"1088",2016,"Gabapentin","INDIA",42169127.0555556,1324517.25,"Gabapentinoids","Southern Asia",0.0871659298523491
"1089",2016,"Gabapentin","IRELAND",1940749,4695.79,"Gabapentinoids","Northern Europe",1.13154148232264
"1090",2016,"Gabapentin","ITALY",12347196,60663.068,"Gabapentinoids","Southern Europe",0.557254708704715
"1091",2016,"Gabapentin","JAPAN",4244470,127763.267,"Gabapentinoids","Eastern Asia",0.0909551376019415
"1092",2016,"Gabapentin","JORDAN",298565,9554.286,"Gabapentinoids","Western Asia",0.0855559923849983
"1093",2016,"Gabapentin","KAZAKHSTAN",165479,17830.902,"Gabapentinoids","Central Asia",0.0254085188962304
"1094",2016,"Gabapentin","KUWAIT",653826,3956.862,"Gabapentinoids","Western Asia",0.452398397706929
"1095",2016,"Gabapentin","LATVIA",1244482,1974.265,"Gabapentinoids","Northern Europe",1.72580987013989
"1096",2016,"Gabapentin","LEBANON",1070602,6714.281,"Gabapentinoids","Western Asia",0.436554342662334
"1097",2016,"Gabapentin","LITHUANIA",453224,2889.555,"Gabapentinoids","Northern Europe",0.429429336055953
"1098",2016,"Gabapentin","LUXEMBOURG",141240,579.266,"Gabapentinoids","Western Europe",0.667558678007233
"1099",2016,"Gabapentin","MEXICO",4571448.66666667,123333.379,"Gabapentinoids","Central and South America and the Caribbean",0.101480592130435
"1100",2016,"Gabapentin","MOROCCO",659079,35126.274,"Gabapentinoids","Northern Africa",0.0513706622835157
"1101",2016,"Gabapentin","NETHERLANDS",4738479,16981.285,"Gabapentinoids","Western Europe",0.763973307082411
"1102",2016,"Gabapentin","NEW ZEALAND",5698643,4659.265,"Gabapentinoids","Australia and New Zealand",3.34860417321935
"1103",2016,"Gabapentin","NORWAY",5270292,5250.95,"Gabapentinoids","Northern Europe",2.74793572603358
"1104",2016,"Gabapentin","PAKISTAN",2710385,203631.356,"Gabapentinoids","Southern Asia",0.0364414884399289
"1105",2016,"Gabapentin","PERU",639552,30926.036,"Gabapentinoids","Central and South America and the Caribbean",0.056618893757089
"1106",2016,"Gabapentin","PHILIPPINES",1040336,103663.812,"Gabapentinoids","South-eastern Asia",0.0274761720751873
"1107",2016,"Gabapentin","POLAND",6172286,37989.218,"Gabapentinoids","Eastern Europe",0.444831427788391
"1108",2016,"Gabapentin","PORTUGAL",5078733,10325.54,"Gabapentinoids","Southern Europe",1.34664270746942
"1109",2016,"Gabapentin","PUERTO RICO",15862354,3283.121,"Gabapentinoids","Central and South America and the Caribbean",13.2278884587769
"1110",2016,"Gabapentin","ROMANIA",8038822,19796.28,"Gabapentinoids","Eastern Europe",1.11177934138711
"1111",2016,"Gabapentin","RUSSIA",4937197,145275.374,"Gabapentinoids","Eastern Europe",0.0930461118116016
"1112",2016,"Gabapentin","SAUDI ARABIA",4838257,32443.443,"Gabapentinoids","Western Asia",0.408292847827445
"1113",2016,"Gabapentin","SERBIA",341510,8853.963,"Gabapentinoids","Southern Europe",0.105602815633348
"1114",2016,"Gabapentin","SLOVAKIA",2977630,5442.001,"Gabapentinoids","Eastern Europe",1.49803475583488
"1115",2016,"Gabapentin","SLOVENIA",246065,2074.205,"Gabapentinoids","Southern Europe",0.324793959100311
"1116",2016,"Gabapentin","SOUTH AFRICA",1317181,56207.649,"Gabapentinoids","Southern Africa",0.0641593288779157
"1117",2016,"Gabapentin","SOUTH KOREA",16481726,50983.446,"Gabapentinoids","Eastern Asia",0.88508153219764
"1118",2016,"Gabapentin","SPAIN",35164500,46634.131,"Gabapentinoids","Southern Europe",2.06447835393581
"1119",2016,"Gabapentin","SWEDEN",12232910,9836.003,"Gabapentinoids","Northern Europe",3.40502969269287
"1120",2016,"Gabapentin","SWITZERLAND",1536613,8379.915,"Gabapentinoids","Western Europe",0.502035773819594
"1121",2016,"Gabapentin","TAIWAN",2017379,23618.201,"Gabapentinoids","Eastern Asia",0.233857044535008
"1122",2016,"Gabapentin","THAILAND",13418236,68971.313,"Gabapentinoids","South-eastern Asia",0.532643593351982
"1123",2016,"Gabapentin","TUNISIA",387568,11303.942,"Gabapentinoids","Northern Africa",0.0938702050901548
"1124",2016,"Gabapentin","TÜRKIYE",72763483,79827.868,"Gabapentinoids","Western Asia",2.4955640705076
"1125",2016,"Gabapentin","UNITED ARAB EMIRATES",248198,9360.975,"Gabapentinoids","Western Asia",0.0725917000808797
"1126",2016,"Gabapentin","UNITED KINGDOM",139498748,66297.944,"Gabapentinoids","Northern Europe",5.76076321485539
"1127",2016,"Gabapentin","UNITED STATES",1214852718,323015.992,"Gabapentinoids","Northern America",10.2969684244793
"1128",2016,"Gabapentin","URUGUAY",451250,3424.139,"Gabapentinoids","Central and South America and the Caribbean",0.360807539557641
"1129",2016,"Gabapentin","VENEZUELA",535629,29851.249,"Gabapentinoids","Central and South America and the Caribbean",0.0491259939998082
"1130",2016,"Gabapentin Enacarbil","JAPAN",2530108,127763.267,"Gabapentinoids","Eastern Asia",0.0542179167923847
"1131",2016,"Gabapentin Enacarbil","PUERTO RICO",0,3283.121,"Gabapentinoids","Central and South America and the Caribbean",0
"1132",2016,"Gabapentin Enacarbil","UNITED STATES",5962635,323015.992,"Gabapentinoids","Northern America",0.0505386895151972
"1133",2016,"Pregabalin","ALGERIA",20719074,40551.398,"Gabapentinoids","Northern Africa",1.39886010981787
"1134",2016,"Pregabalin","ARGENTINA",18193680,43508.459,"Gabapentinoids","Central and South America and the Caribbean",1.14487118720591
"1135",2016,"Pregabalin","AUSTRALIA",70918301,24262.71,"Gabapentinoids","Australia and New Zealand",8.00255726647688
"1136",2016,"Pregabalin","AUSTRIA",11012675,8747.306,"Gabapentinoids","Western Europe",3.44689678367031
"1137",2016,"Pregabalin","BELARUS",72472,9445.638,"Gabapentinoids","Eastern Europe",0.0210062594231367
"1138",2016,"Pregabalin","BELGIUM",15308172,11354.407,"Gabapentinoids","Western Europe",3.69120912785261
"1139",2016,"Pregabalin","BOSNIA AND HERZEGOVINA",48123,3386.263,"Gabapentinoids","Southern Europe",0.0389082576956244
"1140",2016,"Pregabalin","BRAZIL",24686656,206163.056,"Gabapentinoids","Central and South America and the Caribbean",0.327839438707483
"1141",2016,"Pregabalin","BULGARIA",1106337,7151.948,"Gabapentinoids","Eastern Europe",0.423518966620474
"1142",2016,"Pregabalin","CANADA",72395785,36382.942,"Gabapentinoids","Northern America",5.44785127456972
"1143",2016,"Pregabalin","CHILE",5129191,18209.072,"Gabapentinoids","Central and South America and the Caribbean",0.771206770817365
"1144",2016,"Pregabalin","CHINA",2474002,1414049.353,"Gabapentinoids","Eastern Asia",0.00479010743769026
"1145",2016,"Pregabalin","COLOMBIA",2673786,48175.048,"Gabapentinoids","Central and South America and the Caribbean",0.151954744388066
"1146",2016,"Pregabalin","CROATIA",1443050,4208.611,"Gabapentinoids","Southern Europe",0.938755227881831
"1147",2016,"Pregabalin","CZECH REPUBLIC",11493920,10618.868,"Gabapentinoids","Eastern Europe",2.96346445960468
"1148",2016,"Pregabalin","ECUADOR",2708116,16491.116,"Gabapentinoids","Central and South America and the Caribbean",0.449600713635453
"1149",2016,"Pregabalin","EGYPT",40852119,94447.071,"Gabapentinoids","Northern Africa",1.18422948404789
"1150",2016,"Pregabalin","ESTONIA",410553,1316.507,"Gabapentinoids","Northern Europe",0.853799375323827
"1151",2016,"Pregabalin","FINLAND",9886264,5497.714,"Gabapentinoids","Northern Europe",4.92334007811169
"1152",2016,"Pregabalin","FRANCE",102231583,64667.59,"Gabapentinoids","Western Europe",4.32820861247977
"1153",2016,"Pregabalin","GERMANY",107577247,82193.77,"Gabapentinoids","Western Europe",3.58336708945769
"1154",2016,"Pregabalin","GREECE",11269297,10615.183,"Gabapentinoids","Southern Europe",2.9065588093842
"1155",2016,"Pregabalin","HUNGARY",4225075,9752.97,"Gabapentinoids","Eastern Europe",1.186061775484
